contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,id,id_str,is_translation_enabled,is_translator,lang,listed_count,location,name,notifications,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,statuses_count,time_zone,translator_type,url,utc_offset,verified,knownBot
False,Sat Dec 19 04:07:23 +0000 2015,False,False,Every property in New York City in numerical order by BBL (tax id). by @fitnr,{'urls': []},19,False,2476,False,4,True,False,4531666948,4531666948,False,False,,83,"New York, NY",every lot nyc,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/4531666948/1450557513,http://pbs.twimg.com/profile_images/678086953074606080/5-yrXMFP_normal.jpg,https://pbs.twimg.com/profile_images/678086953074606080/5-yrXMFP_normal.jpg,ABB8C2,000000,000000,000000,False,False,everylotnyc,90351,,none,https://t.co/oR9DDwrK2f,,False,1
False,Sat Dec 12 08:14:32 +0000 2015,True,False,"A Twitter Bot that generates a new Who's That Pokémon image everyday.

Created by @HyperNexus.",{'urls': []},0,False,121,False,1,False,False,4536190039,4536190039,False,False,,10,Pallet Town,Who's That Pokemon?,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/4536190039/1450366095,http://pbs.twimg.com/profile_images/677508993686700035/5hQ59Dm4_normal.png,https://pbs.twimg.com/profile_images/677508993686700035/5hQ59Dm4_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,WhosThatPokebot,2478,,none,,,False,1
False,Thu Dec 24 02:21:36 +0000 2015,True,False,"Tiny gardens, a few times a day. An experiment inspired by the lovely @tiny_star_field and @tiny_seas.(https://t.co/21g1in3OI4)","{'urls': [{'url': 'https://t.co/21g1in3OI4', 'expanded_url': 'http://deerful.space', 'display_url': 'deerful.space', 'indices': [103, 126]}]}",0,False,6818,False,1,False,False,4584564195,4584564195,False,False,,219,somewhere nice.,tiny gardens,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/4584564195/1450926777,http://pbs.twimg.com/profile_images/679861252257148928/17pxAnMg_normal.png,https://pbs.twimg.com/profile_images/679861252257148928/17pxAnMg_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,tiny_gardens,5015,,none,,,False,1
False,Thu Dec 24 11:59:03 +0000 2015,True,False,Tiny generated emoji dinners for two. (https://t.co/21g1in3OI4),"{'urls': [{'url': 'https://t.co/21g1in3OI4', 'expanded_url': 'http://deerful.space', 'display_url': 'deerful.space', 'indices': [39, 62]}]}",0,False,1829,False,1,False,False,4588875447,4588875447,False,False,,120,the emoji cafe,bon appetiny,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/679995066249797632/xc8uvhmk_normal.png,https://pbs.twimg.com/profile_images/679995066249797632/xc8uvhmk_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,bon_appetiny,5011,,none,,,False,1
False,Thu Dec 24 15:34:03 +0000 2015,True,False,I post tiny emoji cities a few times a day. (https://t.co/21g1in3OI4),"{'urls': [{'url': 'https://t.co/21g1in3OI4', 'expanded_url': 'http://deerful.space', 'display_url': 'deerful.space', 'indices': [45, 68]}]}",0,False,6109,False,1,False,False,4590610654,4590610654,False,False,,230,,tiny cities,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/680049393035292672/5yq44IU6_normal.jpg,https://pbs.twimg.com/profile_images/680049393035292672/5yq44IU6_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,tiny_cityscapes,5011,,none,,,False,1
False,Fri Dec 25 01:02:54 +0000 2015,True,False,"Je suis un bot qui partage une œuvre piochée dans la base @ImagesDArt chaque heure / Source : @GrandPalaisRMN, crédit photo via lien / Créé par @White_Fangs",{'urls': []},0,False,283,False,41,False,False,4594744821,4594744821,False,False,,36,France,Images d'Art Bot,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/4594744821/1451037457,http://pbs.twimg.com/profile_images/680326287248986112/45iaOrjr_normal.jpg,https://pbs.twimg.com/profile_images/680326287248986112/45iaOrjr_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,ImagesDArtBot,10380,,none,https://t.co/d4Qbk9xMdb,,False,1
False,Wed Dec 23 19:22:18 +0000 2015,False,False,The Lesser Bot of Solomon offers you endless pages from a text in the style of Ars Goetia and the Pseudomonarchia Daemonum. From @xxvi_xxxviii and @digitalsqand,{'urls': []},0,False,6650,False,5,False,False,4638992359,4638992359,False,False,,25,,The Lesser Bot,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/4638992359/1453513124,http://pbs.twimg.com/profile_images/836362000347377664/FkPzjIyC_normal.jpg,https://pbs.twimg.com/profile_images/836362000347377664/FkPzjIyC_normal.jpg,666666,000000,000000,000000,False,False,ebooks_goetia,4961,,none,,,False,1
False,Fri Jan 01 15:11:40 +0000 2016,False,False,This bot tweets one computer-generated sparkle per day.,{'urls': []},1,False,55,False,0,False,False,4690010330,4690010330,False,False,,13,Internet,Daily Sparkle Power,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/4690010330/1451672619,http://pbs.twimg.com/profile_images/682986924122873856/xgauehUw_normal.png,https://pbs.twimg.com/profile_images/682986924122873856/xgauehUw_normal.png,FFFFFF,000000,000000,000000,False,False,365sparkles,488,,none,,,False,1
False,Mon Jan 04 00:11:27 +0000 2016,False,False,,{'urls': []},0,False,11,False,0,False,False,4706049494,4706049494,False,False,,9,,some boxes,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/683804897263894528/A02VGoV2_normal.png,https://pbs.twimg.com/profile_images/683804897263894528/A02VGoV2_normal.png,ABB8C2,000000,000000,000000,False,False,someboxes,29807,,none,https://t.co/F7FTDea67K,,False,1
False,Thu Jan 07 11:01:09 +0000 2016,True,False,"A generator of unlikely powers, by @Friedegger.",{'urls': []},8,False,256,False,1,False,True,4733801655,4733801655,False,False,,22,,Unlikely Powers,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/4733801655/1452181617,http://pbs.twimg.com/profile_images/1092760851340247040/1b9-eJ30_normal.jpg,https://pbs.twimg.com/profile_images/1092760851340247040/1b9-eJ30_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,UnlikelyPowers,9963,,none,,,False,1
False,Sun Jan 10 17:21:11 +0000 2016,False,False,"Tiny space adventures by @galaxykate
Using Tracery, and hosted by CheapBotsDoneQuick, by @v21

sourcecode here:
https://t.co/bAVkXOgOjg","{'urls': [{'url': 'https://t.co/bAVkXOgOjg', 'expanded_url': 'http://pastebin.com/YYtZnzZ0', 'display_url': 'pastebin.com/YYtZnzZ0', 'indices': [112, 135]}]}",0,False,516,False,0,False,False,4739316433,4739316433,False,False,,86,,Tiny Space Adventure,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/4739316433/1452447084,http://pbs.twimg.com/profile_images/686238459577548800/R0njOl53_normal.png,https://pbs.twimg.com/profile_images/686238459577548800/R0njOl53_normal.png,ABB8C2,000000,000000,000000,False,False,TinyAdv,4906,,none,,,False,1
False,Mon Jan 11 09:57:50 +0000 2016,True,False,Posts daily quote from https://t.co/WEuYKchYIj using Auslan finger spelling. Get better at sign language by practising everyday. Created by @HyperNexus,"{'urls': [{'url': 'https://t.co/WEuYKchYIj', 'expanded_url': 'http://theysaidso.com', 'display_url': 'theysaidso.com', 'indices': [23, 46]}]}",1,False,80,False,1,False,False,4742568924,4742568924,False,False,,2,Your Hands,Daily Finger Spell,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/4742568924/1452507443,http://pbs.twimg.com/profile_images/686492123990863872/p_B356kx_normal.png,https://pbs.twimg.com/profile_images/686492123990863872/p_B356kx_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,DayFingrAuslan,1215,,none,,,False,1
False,Fri Jan 08 16:07:25 +0000 2016,True,False,By @deer_ful (siblings at https://t.co/21g1in3OI4),"{'urls': [{'url': 'https://t.co/21g1in3OI4', 'expanded_url': 'http://deerful.space', 'display_url': 'deerful.space', 'indices': [26, 49]}]}",0,False,5154,False,1,False,False,4745869775,4745869775,False,False,,176,,Tiny Forests,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/690606448049569793/vw8r5iPs_normal.png,https://pbs.twimg.com/profile_images/690606448049569793/vw8r5iPs_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,tiny_forests,4887,,none,,,False,1
False,Sun Jan 10 14:41:59 +0000 2016,True,False,"One small step for random words from the dictionary, one giant leap for random words from the dictionary-kind. @deer_ful's. (siblings: https://t.co/21g1in3OI4)","{'urls': [{'url': 'https://t.co/21g1in3OI4', 'expanded_url': 'http://deerful.space', 'display_url': 'deerful.space', 'indices': [135, 158]}]}",0,False,70,False,1,False,False,4765089989,4765089989,False,False,,13,"Space, obviously.",One Small Step,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/686216371034783744/mtNi8BuE_normal.png,https://pbs.twimg.com/profile_images/686216371034783744/mtNi8BuE_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,one_small_bot,6928,,none,https://t.co/Qr4CJPZUaA,,False,1
False,Sat Jan 16 02:00:01 +0000 2016,False,False,"Hourly graphic scores for musicians, composers, and anyone else. How to use/more information: https://t.co/XkCKvJXsDo | By @deer_ful.","{'urls': [{'url': 'https://t.co/XkCKvJXsDo', 'expanded_url': 'http://emmawinston.me/graphicscorebot/', 'display_url': 'emmawinston.me/graphicscorebo…', 'indices': [94, 117]}]}",0,False,813,False,1,False,False,4765790730,4765790730,False,False,,58,deerful.space,Graphic Scores,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/695044366830800898/pqqku7my_normal.png,https://pbs.twimg.com/profile_images/695044366830800898/pqqku7my_normal.png,ABB8C2,000000,000000,000000,False,False,GraphicScoreBot,28940,,none,https://t.co/jgcn7jPp0t,,False,1
False,Fri Jan 22 16:51:35 +0000 2016,True,False,"A bot by @avyfain. Tweet at me, get procedurally generated art. 
This sorta, kinda, is art... right?",{'urls': []},1,False,147,False,1,False,False,4798922670,4798922670,False,False,,22,"San Francisco, CA",Tweet Game of Life,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/4798922670/1466584264,http://pbs.twimg.com/profile_images/690578181766516736/403INapj_normal.png,https://pbs.twimg.com/profile_images/690578181766516736/403INapj_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,tweetgameoflife,3245,,none,https://t.co/Rp1F7ccDPO,,False,1
False,Fri Jan 15 02:20:58 +0000 2016,True,False,This is a bot that tweets descriptions of emergency room visits from the National Electronic Injury Surveillance System. By @collinskeith,{'urls': []},0,False,8551,False,0,False,False,4809840647,4809840647,False,False,,129,inside a raspberry pi,american injuries,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/858849965933817856/i104let7_normal.jpg,https://pbs.twimg.com/profile_images/858849965933817856/i104let7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,usinjuries,9810,,none,,,False,1
False,Mon Jan 25 02:57:09 +0000 2016,True,False,A bot telling you to go outside ~ Updates twice a day at random times ~ Run by @Azilipe,{'urls': []},19,False,8,False,0,False,False,4810350176,4810350176,False,False,,2,Outside,Go Outside Bot,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/4810350176/1488213827,http://pbs.twimg.com/profile_images/836255513058947074/JtxYWtTT_normal.jpg,https://pbs.twimg.com/profile_images/836255513058947074/JtxYWtTT_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,GoOutsideBot,1632,,none,,,False,1
False,Mon Jan 18 22:22:59 +0000 2016,False,False,"Broadcasting live from covert surveillance cameras, one midnight observation at a time.",{'urls': []},0,False,115,False,0,False,False,4825633672,4825633672,False,False,,14,,blackobs,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/4825633672/1453159329,http://pbs.twimg.com/profile_images/689225479476359168/mn7k6Fzp_normal.jpg,https://pbs.twimg.com/profile_images/689225479476359168/mn7k6Fzp_normal.jpg,000000,000000,000000,000000,False,False,_blackobs,9882,,none,https://t.co/kGncrNWnSg,,False,1
False,Sun Jan 31 19:39:40 +0000 2016,True,False,,{'urls': []},0,False,40,False,1,False,False,4867178585,4867178585,False,False,,7,,The Daily Patent,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/693882079805902848/Yd0TcT0A_normal.png,https://pbs.twimg.com/profile_images/693882079805902848/Yd0TcT0A_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,DailyPatent,23508,,none,,,False,1
False,Tue Feb 02 14:55:02 +0000 2016,True,False,Tiny exhibits from the tiny gallery. https://t.co/21g1in3OI4,"{'urls': [{'url': 'https://t.co/21g1in3OI4', 'expanded_url': 'http://deerful.space', 'display_url': 'deerful.space', 'indices': [37, 60]}]}",0,False,9283,False,1,False,False,4871943514,4871943514,False,False,,359,,Tiny Gallery,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/694570634400129024/nc7jleJ4_normal.png,https://pbs.twimg.com/profile_images/694570634400129024/nc7jleJ4_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,thetinygallery,4855,,none,,,False,1
False,Wed Feb 03 21:02:00 +0000 2016,True,False,Vote for your favorite thing in every Corpora listing! A poll experiment Twitter Joint by @air_hadoken #botALLY,{'urls': []},0,False,116,False,2,False,False,4874838393,4874838393,False,False,,33,,Corpora Brackets,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/697992327940481024/qV7TQgOe_normal.jpg,https://pbs.twimg.com/profile_images/697992327940481024/qV7TQgOe_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,corporabrackets,1321,,none,,,False,1
False,Mon Feb 08 04:45:37 +0000 2016,False,False,Blame @xaiax / using Jeopardy corpus from: https://t.co/qtNmQhb7CX,"{'urls': [{'url': 'https://t.co/qtNmQhb7CX', 'expanded_url': 'https://github.com/dariusk/corpora/tree/master/data/games', 'display_url': 'github.com/dariusk/corpor…', 'indices': [43, 66]}]}",2,False,36,False,3,False,False,4886794823,4886794823,False,False,,2,,Jeorkov,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/4886794823/1454973062,http://pbs.twimg.com/profile_images/769370722846158848/VxsG55Pw_normal.jpg,https://pbs.twimg.com/profile_images/769370722846158848/VxsG55Pw_normal.jpg,060CE9,000000,000000,000000,False,False,jeorkov,8462,,none,,,False,1
False,Mon Feb 08 18:27:27 +0000 2016,False,False,"The very latest in Russian propaganda, so you can track the narrative in realtime.",{'urls': []},1,False,64,False,0,False,False,4889216037,4889216037,False,False,,4,"Moscow, Russia",Russia 🇷🇺,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/930625721004937216/4L-XzH2O_normal.jpg,https://pbs.twimg.com/profile_images/930625721004937216/4L-XzH2O_normal.jpg,EA202D,000000,000000,000000,False,False,saysthekremlin,7850,,none,https://t.co/eCXf1RXlga,,False,1
False,Tue Feb 09 13:50:19 +0000 2016,True,False,"File → Settings → More settings → Advanced settings → Yes, I'm sure. By @plutor. #botsrights",{'urls': []},0,False,33,False,0,False,False,4891902315,4891902315,False,False,,18,,Advanced Settings,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/4891902315/1455029618,http://pbs.twimg.com/profile_images/697071658935386112/zwmeuog6_normal.png,https://pbs.twimg.com/profile_images/697071658935386112/zwmeuog6_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,AdvSettings_,28977,,none,,,False,1
False,Wed Feb 10 04:24:54 +0000 2016,True,False,@sandwich_cool & https://t.co/XpDujaprri,"{'urls': [{'url': 'https://t.co/XpDujaprri', 'expanded_url': 'http://cheapbotsdonequick.com', 'display_url': 'cheapbotsdonequick.com', 'indices': [17, 40]}]}",0,False,224,False,0,False,False,4894033613,4894033613,False,False,,34,,emoji pizzas,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/697393689153400833/P9yXqF5f_normal.png,https://pbs.twimg.com/profile_images/697393689153400833/P9yXqF5f_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,emoji_pizzas,9663,,none,,,False,1
False,Tue Feb 16 10:57:30 +0000 2016,False,False,"Every word with no ""i"" in except the word ""team"".  A @benbrignell bot #botALLY #CBDQ",{'urls': []},2,False,54,False,3,False,False,4919025952,4919025952,False,False,,4,,"There's no ""i"" in…",False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/801406123391799300/dxYSKUwk_normal.jpg,https://pbs.twimg.com/profile_images/801406123391799300/dxYSKUwk_normal.jpg,1585FF,000000,000000,000000,False,False,thereisnoiin,7270,,none,,,False,1
False,Sun Feb 21 18:14:39 +0000 2016,True,False,"Tiny people waiting for the tiny bus at the tiny bus stop. Bot by @hugovk, powered by https://t.co/XpDujaprri. Sibling to https://t.co/KJ70P8XqOJ.","{'urls': [{'url': 'https://t.co/XpDujaprri', 'expanded_url': 'http://cheapbotsdonequick.com', 'display_url': 'cheapbotsdonequick.com', 'indices': [86, 109]}, {'url': 'https://t.co/KJ70P8XqOJ', 'expanded_url': 'https://twitter.com/butnoemoji', 'display_url': 'twitter.com/butnoemoji', 'indices': [122, 145]}]}",1,False,2115,False,45,False,False,701470099090358276,701470099090358276,False,False,,148,,tiny bus stop,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/701470099090358276/1456148081,http://pbs.twimg.com/profile_images/701776928668151808/Nw_H3Fht_normal.png,https://pbs.twimg.com/profile_images/701776928668151808/Nw_H3Fht_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,tiny_bus_stop,4768,,none,https://t.co/mAixJrdlV1,,False,1
False,Tue Feb 23 19:18:03 +0000 2016,True,False,An atlas of unknown lands | bot by @mewo2,{'urls': []},0,False,15794,False,4,False,False,702210829966516225,702210829966516225,False,False,,465,,Uncharted Atlas,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/702210829966516225/1456255669,http://pbs.twimg.com/profile_images/702213693673762816/D0Wokuj8_normal.jpg,https://pbs.twimg.com/profile_images/702213693673762816/D0Wokuj8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,unchartedatlas,28355,,none,https://t.co/faIImHVXQ2,,False,1
False,Thu Feb 25 23:55:26 +0000 2016,False,False,every 6 hours - by @v21 - https://t.co/UXfS5zdKV0,"{'urls': [{'url': 'https://t.co/UXfS5zdKV0', 'expanded_url': 'http://v21.io/softlandscapes', 'display_url': 'v21.io/softlandscapes', 'indices': [26, 49]}]}",0,False,20916,False,1,False,False,703005412610678784,703005412610678784,False,False,,627,,soft landscapes,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/703005412610678784/1456666586,http://pbs.twimg.com/profile_images/703936570999578624/ygstAcHr_normal.jpg,https://pbs.twimg.com/profile_images/703936570999578624/ygstAcHr_normal.jpg,D3D6C9,000000,000000,000000,False,False,softlandscapes,4829,,none,https://t.co/uQeCVnQrg9,,False,1
False,Fri Feb 26 08:32:35 +0000 2016,False,False,"Famous duos in nearby parallel universes. Bot by @hugovk, inspired by https://t.co/y6vj4mcnE1, powered by https://t.co/XpDujaprri. Also https://t.co/sbmJJc041f","{'urls': [{'url': 'https://t.co/y6vj4mcnE1', 'expanded_url': 'https://xkcd.com/1648', 'display_url': 'xkcd.com/1648', 'indices': [70, 93]}, {'url': 'https://t.co/XpDujaprri', 'expanded_url': 'http://cheapbotsdonequick.com', 'display_url': 'cheapbotsdonequick.com', 'indices': [106, 129]}, {'url': 'https://t.co/sbmJJc041f', 'expanded_url': 'http://hodgers.com/famous_duo_generator.html', 'display_url': 'hodgers.com/famous_duo_gen…', 'indices': [136, 159]}]}",1,False,172,False,37,False,False,703135557707149316,703135557707149316,False,False,,20,Nearby parallel universes,Famous Duos,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/703135557707149316/1456477803,http://pbs.twimg.com/profile_images/703145078676541440/3SGbUjDu_normal.jpg,https://pbs.twimg.com/profile_images/703145078676541440/3SGbUjDu_normal.jpg,0084B4,000000,000000,000000,True,False,famousduos,4760,,none,https://t.co/mAixJqVKwr,,False,1
False,Fri Feb 26 14:08:47 +0000 2016,True,False,The cute little brother of @unchartedatlas | bot by @mewo2,{'urls': []},0,False,1223,False,2,False,False,703220164305788928,703220164305788928,False,False,,103,,Emoji Atlas,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/703220164305788928/1456496722,http://pbs.twimg.com/profile_images/703220942001061888/SzmabziA_normal.jpg,https://pbs.twimg.com/profile_images/703220942001061888/SzmabziA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,emojiatlas,28441,,none,https://t.co/GAiocAJmFV,,False,1
False,Wed Mar 02 19:58:20 +0000 2016,False,False,operating with impunity on the half-hour. transmissions to no one in particular. actual codes should be reported to @hologramvin // #botALLY,{'urls': []},0,False,154,False,1,False,True,705120073032269824,705120073032269824,False,False,,12,unknown,Numbers Station 001,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/705120073032269824/1456965085,http://pbs.twimg.com/profile_images/705190747767750657/EnNUwqIO_normal.jpg,https://pbs.twimg.com/profile_images/705190747767750657/EnNUwqIO_normal.jpg,468E63,000000,000000,000000,False,False,_numberstation,56927,,none,,,False,1
False,Thu Mar 03 02:18:08 +0000 2016,False,False,just a bot recalling your time in deep space. inspired by a twine by @inurashii. (https://t.co/l6XmdEcZ30) baby of @hologramvin // #botALLY,"{'urls': [{'url': 'https://t.co/l6XmdEcZ30', 'expanded_url': 'http://yearbookoffice.com/cc/traveler/', 'display_url': 'yearbookoffice.com/cc/traveler/', 'indices': [82, 105]}]}",5,False,9954,False,3,False,False,705215650986332162,705215650986332162,False,False,,308,exploring deep space,space traveler,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/705215650986332162/1456972202,http://pbs.twimg.com/profile_images/705508441264136192/lI7x9U-Y_normal.jpg,https://pbs.twimg.com/profile_images/705508441264136192/lI7x9U-Y_normal.jpg,051E42,000000,000000,000000,False,False,spacetravelbot,28374,,none,,,False,1
False,Fri Mar 04 16:03:17 +0000 2016,False,False,"just a bot reminding you how great both you and your gender are! i love your gender, and mine! // baby of @hologramvin // #botALLY",{'urls': []},4,False,2150,False,1,False,False,705785693155495937,705785693155495937,False,False,,29,,i love your gender,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/705785693155495937/1457112547,http://pbs.twimg.com/profile_images/705810820395982849/WovyxBXG_normal.jpg,https://pbs.twimg.com/profile_images/705810820395982849/WovyxBXG_normal.jpg,797ECF,000000,000000,000000,False,False,genderposibot,56809,,none,,,False,1
False,Fri Mar 04 17:00:47 +0000 2016,True,False,A bot by @tinysubversions,{'urls': []},5,False,3591,False,1,False,False,705800166867996672,705800166867996672,False,False,,218,,Glitch Logos,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/705800750849331200/jBkk8zSD_normal.jpg,https://pbs.twimg.com/profile_images/705800750849331200/jBkk8zSD_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,GlitchLogos,4705,,none,,,False,1
False,Sun Mar 06 19:54:50 +0000 2016,False,False,something weird is going on in the woods ✨ a tiny moon phase and werewolf bot by @wolfchirp and @vicwomg ⚡️,{'urls': []},3,False,78,False,2,False,False,706568743472619520,706568743472619520,False,False,,17,☽ ◐ ◯ ◑ ☾,ℓℽℭ▵ℕ☩♄ℜ◌β◍†,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/706939455987318784/wzz2Q1FH_normal.jpg,https://pbs.twimg.com/profile_images/706939455987318784/wzz2Q1FH_normal.jpg,ABB8C2,000000,000000,000000,False,False,lycanthrobot,2331,,none,,,False,1
False,Fri Mar 11 01:28:52 +0000 2016,True,False,A mighty locomotive sweeps through rugged landscapes. // Eine mächtige Dampflokomotive braust durch winzige Landschaften. // by @xor,{'urls': []},95,False,6571,False,7,False,False,708102355477069824,708102355477069824,False,False,,319,"Deserts, Forests, Beaches, etc",trains botting,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/708172651693363201/GEdCBvgz_normal.jpg,https://pbs.twimg.com/profile_images/708172651693363201/GEdCBvgz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,choochoobot,8396,,none,,,False,1
False,Fri Mar 11 11:26:07 +0000 2016,True,False,Let's play letter games!,{'urls': []},0,False,8,False,0,False,False,708252658642120704,708252658642120704,False,False,,6,Nothing to do with the tv show,Countdown bot,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/708252658642120704/1457697430,http://pbs.twimg.com/profile_images/708259113021612032/yQYLtrHg_normal.jpg,https://pbs.twimg.com/profile_images/708259113021612032/yQYLtrHg_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,lettergamebot,7721,,none,,,False,1
False,Fri Mar 11 20:48:29 +0000 2016,True,False,"Word as color, once a day. A CBDQ bot by @lyyyndseyyy.",{'urls': []},0,False,263,False,0,False,False,708394182595883008,708394182595883008,False,False,,44,,#facade,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/708394182595883008/1457731671,http://pbs.twimg.com/profile_images/708404003088891904/K0hPd5VN_normal.jpg,https://pbs.twimg.com/profile_images/708404003088891904/K0hPd5VN_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,hashfacade,1137,,none,,,False,1
False,Sat Mar 12 21:00:24 +0000 2016,True,False,"Tweets majestic imagery of traffic. Inspired by @choochoobot
 // bot by @xxRobot",{'urls': []},21,False,33,False,4,False,False,708759570319953920,708759570319953920,False,False,,13,,Vroom Vroomington,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/708759570319953920/1457828215,http://pbs.twimg.com/profile_images/708760318873210880/mO2VAY37_normal.jpg,https://pbs.twimg.com/profile_images/708760318873210880/mO2VAY37_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,vroom_vroom_bot,3385,,none,https://t.co/xylGmrtC4z,,False,1
